timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1407079060807,0,64,1.40625E-5,38,63,73,1484169,134912,32277,4789,12151,3953,1052,690,Tag7,unknown
1407079060922,0,25,5.4931640625E-6,38,63,73,1484169,134912,32277,4789,12151,3953,1052,690,Tag7,unknown
1407079061022,0,24,5.2734375E-6,38,63,73,1484169,134912,32277,4789,12151,3953,1052,690,Tag7,unknown
1407079061142,0,36,7.91015625E-6,38,63,73,1484169,134912,32277,4789,12151,3953,1052,690,Tag7,unknown
1407079061255,0,76,1.669921875E-5,38,63,73,1484169,134912,32277,4789,12151,3953,1052,690,Tag7,unknown
1407079061371,0,-70,-1.5380859375E-5,38,63,73,1484169,134912,32277,4789,12151,3953,1052,690,Tag7,unknown
1407079061471,0,60,1.318359375E-5,38,63,73,1484169,134912,32277,4789,12151,3953,1052,690,Tag7,unknown
1407079061576,0,16,3.515625E-6,35,69,73,157063,18576,9690,4258,16449,4002,3793,671,Tag7,unknown
1407079061694,0,38,8.349609375E-6,35,69,73,157063,18576,9690,4258,16449,4002,3793,671,Tag7,unknown
1407079061811,0,48,1.0546875E-5,35,69,73,157063,18576,9690,4258,16449,4002,3793,671,Tag7,unknown
1407079061929,0,53,1.1645507812500002E-5,35,69,73,157063,18576,9690,4258,16449,4002,3793,671,Tag7,unknown
1407079062029,0,80,1.7578125E-5,35,69,73,157063,18576,9690,4258,16449,4002,3793,671,Tag7,unknown
1407079062140,0,51,1.1206054687499999E-5,35,69,73,157063,18576,9690,4258,16449,4002,3793,671,Tag7,unknown
1407079062240,0,89,1.95556640625E-5,35,69,73,157063,18576,9690,4258,16449,4002,3793,671,Tag7,unknown
1407079062340,0,-124,-2.724609375E-5,35,69,73,157063,18576,9690,4258,16449,4002,3793,671,Tag7,unknown
1407079062440,0,-258,-5.6689453125000004E-5,35,69,73,157063,18576,9690,4258,16449,4002,3793,671,Tag7,unknown
1407079062541,0,26,5.712890625E-6,37,66,73,402325,16753809,15961,15984,23226,12362,9071,5065,Tag7,unknown
1407079062656,0,43,9.448242187500001E-6,37,66,73,402325,16753809,15961,15984,23226,12362,9071,5065,Tag7,unknown
1407079062756,0,74,1.6259765625E-5,37,66,73,402325,16753809,15961,15984,23226,12362,9071,5065,Tag7,unknown
1407079062856,0,56,1.23046875E-5,37,66,73,402325,16753809,15961,15984,23226,12362,9071,5065,Tag7,unknown
1407079062956,0,42,9.228515625000002E-6,37,66,73,402325,16753809,15961,15984,23226,12362,9071,5065,Tag7,unknown
1407079063056,0,67,1.4721679687500002E-5,37,66,73,402325,16753809,15961,15984,23226,12362,9071,5065,Tag7,unknown
1407079063166,0,-284,-6.240234375E-5,37,66,73,402325,16753809,15961,15984,23226,12362,9071,5065,Tag7,unknown
1407079063267,0,60,1.318359375E-5,37,66,73,402325,16753809,15961,15984,23226,12362,9071,5065,Tag7,unknown
1407079063379,0,83,1.82373046875E-5,37,66,73,402325,16753809,15961,15984,23226,12362,9071,5065,Tag7,unknown
1407079063493,0,66,1.4501953125E-5,37,66,73,402325,16753809,15961,15984,23226,12362,9071,5065,Tag7,unknown
1407079063603,0,49,1.07666015625E-5,47,66,73,14509,11646,10709,4408,5893,14165,2827,3155,Tag7,unknown
1407079063704,0,2,4.39453125E-7,47,66,73,14509,11646,10709,4408,5893,14165,2827,3155,Tag7,unknown
1407079063809,0,330,7.2509765625E-5,47,66,73,14509,11646,10709,4408,5893,14165,2827,3155,Tag7,unknown
1407079063913,0,0,0.0,47,66,45,14509,11646,10709,4408,5893,14165,2827,3155,Tag7,unknown
1407079064013,0,-318,-6.9873046875E-5,47,66,45,14509,11646,10709,4408,5893,14165,2827,3155,Tag7,unknown
1407079064130,0,69,1.51611328125E-5,47,66,45,14509,11646,10709,4408,5893,14165,2827,3155,Tag7,unknown
1407079064247,0,34,7.4707031250000005E-6,47,66,45,14509,11646,10709,4408,5893,14165,2827,3155,Tag7,unknown
1407079064347,0,65,1.42822265625E-5,47,66,45,14509,11646,10709,4408,5893,14165,2827,3155,Tag7,unknown
1407079064447,0,37,8.1298828125E-6,47,66,45,14509,11646,10709,4408,5893,14165,2827,3155,Tag7,unknown
1407079064547,0,374,8.2177734375E-5,57,60,45,20844,16754716,4504,2573,9603,5151,3169,1555,Tag7,unknown
1407079064647,0,-129,-2.8344726562500002E-5,57,60,45,20844,16754716,4504,2573,9603,5151,3169,1555,Tag7,unknown
1407079064748,0,80,1.7578125E-5,57,60,58,20844,16754716,4504,2573,9603,5151,3169,1555,Tag7,unknown
1407079064859,0,119,2.6147460937500004E-5,57,60,58,20844,16754716,4504,2573,9603,5151,3169,1555,Tag7,unknown
1407079064959,0,50,1.0986328125E-5,57,60,58,20844,16754716,4504,2573,9603,5151,3169,1555,Tag7,unknown
1407079065059,0,66,1.4501953125E-5,57,60,58,20844,16754716,4504,2573,9603,5151,3169,1555,Tag7,unknown
1407079065173,0,49,1.07666015625E-5,57,60,58,20844,16754716,4504,2573,9603,5151,3169,1555,Tag7,unknown
1407079065273,0,66,1.4501953125E-5,57,60,58,20844,16754716,4504,2573,9603,5151,3169,1555,Tag7,unknown
1407079065374,0,84,1.8457031250000004E-5,57,60,58,20844,16754716,4504,2573,9603,5151,3169,1555,Tag7,unknown
1407079065481,0,20,4.39453125E-6,57,60,58,20844,16754716,4504,2573,9603,5151,3169,1555,Tag7,unknown
1407079065604,0,53,1.1645507812500002E-5,54,60,58,240064,19833,5774,1924,2075,2414,755,16777206,Tag7,unknown
1407079065708,0,75,1.64794921875E-5,54,60,58,240064,19833,5774,1924,2075,2414,755,16777206,Tag7,unknown
1407079065808,0,35,7.6904296875E-6,54,60,58,240064,19833,5774,1924,2075,2414,755,16777206,Tag7,unknown
1407079065921,0,81,1.77978515625E-5,54,60,58,240064,19833,5774,1924,2075,2414,755,16777206,Tag7,unknown
1407079066024,0,86,1.8896484375000003E-5,54,60,58,240064,19833,5774,1924,2075,2414,755,16777206,Tag7,unknown
1407079066135,0,36,7.91015625E-6,54,60,58,240064,19833,5774,1924,2075,2414,755,16777206,Tag7,unknown
1407079066235,0,37,8.1298828125E-6,54,60,58,240064,19833,5774,1924,2075,2414,755,16777206,Tag7,unknown
1407079066335,0,48,1.0546875E-5,54,60,58,240064,19833,5774,1924,2075,2414,755,16777206,Tag7,unknown
1407079066435,0,92,2.021484375E-5,54,60,58,240064,19833,5774,1924,2075,2414,755,16777206,Tag7,unknown
1407079066536,0,39,8.5693359375E-6,56,56,58,10798,16746418,6557,7782,12023,9292,3869,6058,Tag7,unknown
1407079066636,0,-273,-5.998535156250001E-5,56,56,58,10798,16746418,6557,7782,12023,9292,3869,6058,Tag7,unknown
1407079066748,0,71,1.56005859375E-5,56,56,58,10798,16746418,6557,7782,12023,9292,3869,6058,Tag7,unknown
1407079066848,0,-273,-5.998535156250001E-5,56,56,58,10798,16746418,6557,7782,12023,9292,3869,6058,Tag7,unknown
1407079066948,0,68,1.4941406250000001E-5,56,56,58,10798,16746418,6557,7782,12023,9292,3869,6058,Tag7,unknown
1407079067048,0,21,4.614257812500001E-6,56,56,58,10798,16746418,6557,7782,12023,9292,3869,6058,Tag7,unknown
1407079067158,0,61,1.34033203125E-5,56,56,58,10798,16746418,6557,7782,12023,9292,3869,6058,Tag7,unknown
1407079067259,0,74,1.6259765625E-5,56,56,58,10798,16746418,6557,7782,12023,9292,3869,6058,Tag7,unknown
1407079067359,0,97,2.13134765625E-5,56,56,58,10798,16746418,6557,7782,12023,9292,3869,6058,Tag7,unknown
1407079067468,0,103,2.26318359375E-5,56,56,58,10798,16746418,6557,7782,12023,9292,3869,6058,Tag7,unknown
1407079067579,0,86,1.8896484375000003E-5,54,61,58,6715,13156,18722,26582,16967,24546,6637,4462,Tag7,unknown
1407079067694,0,69,1.51611328125E-5,54,61,58,6715,13156,18722,26582,16967,24546,6637,4462,Tag7,unknown
1407079067794,0,60,1.318359375E-5,54,61,58,6715,13156,18722,26582,16967,24546,6637,4462,Tag7,unknown
1407079067911,0,40,8.7890625E-6,54,61,58,6715,13156,18722,26582,16967,24546,6637,4462,Tag7,unknown
1407079068011,0,52,1.142578125E-5,54,61,58,6715,13156,18722,26582,16967,24546,6637,4462,Tag7,unknown
1407079068124,0,17,3.7353515625000003E-6,54,61,58,6715,13156,18722,26582,16967,24546,6637,4462,Tag7,unknown
1407079068240,0,44,9.66796875E-6,54,61,58,6715,13156,18722,26582,16967,24546,6637,4462,Tag7,unknown
1407079068340,0,75,1.64794921875E-5,54,61,58,6715,13156,18722,26582,16967,24546,6637,4462,Tag7,unknown
1407079068440,0,51,1.1206054687499999E-5,54,61,58,6715,13156,18722,26582,16967,24546,6637,4462,Tag7,unknown
1407079068542,0,-278,-6.108398437500001E-5,64,69,58,5634,20803,6281,6631,10235,12588,5887,3052,Tag7,unknown
1407079068643,0,37,8.1298828125E-6,64,69,58,5634,20803,6281,6631,10235,12588,5887,3052,Tag7,unknown
1407079068743,0,40,8.7890625E-6,64,69,58,5634,20803,6281,6631,10235,12588,5887,3052,Tag7,unknown
1407079068843,0,28,6.15234375E-6,64,69,58,5634,20803,6281,6631,10235,12588,5887,3052,Tag7,unknown
1407079068953,0,96,2.109375E-5,64,69,58,5634,20803,6281,6631,10235,12588,5887,3052,Tag7,unknown
1407079069053,0,74,1.6259765625E-5,64,69,58,5634,20803,6281,6631,10235,12588,5887,3052,Tag7,unknown
1407079069153,0,70,1.5380859375E-5,64,69,58,5634,20803,6281,6631,10235,12588,5887,3052,Tag7,unknown
1407079069264,0,355,7.80029296875E-5,64,69,58,5634,20803,6281,6631,10235,12588,5887,3052,Tag7,unknown
1407079069365,0,-257,-5.64697265625E-5,64,69,58,5634,20803,6281,6631,10235,12588,5887,3052,Tag7,unknown
1407079069465,0,-297,-6.525878906250001E-5,64,69,58,5634,20803,6281,6631,10235,12588,5887,3052,Tag7,unknown
1407079069569,0,66,1.4501953125E-5,67,63,58,33237,16701,1949,1714,3968,3044,4735,597,Tag7,unknown
1407079069703,0,35,7.6904296875E-6,67,63,58,33237,16701,1949,1714,3968,3044,4735,597,Tag7,unknown
1407079069825,0,54,1.1865234375000001E-5,67,63,58,33237,16701,1949,1714,3968,3044,4735,597,Tag7,unknown
1407079069925,0,73,1.6040039062500002E-5,67,63,58,33237,16701,1949,1714,3968,3044,4735,597,Tag7,unknown
1407079070035,0,120,2.63671875E-5,67,63,58,33237,16701,1949,1714,3968,3044,4735,597,Tag7,unknown
1407079070135,0,119,2.6147460937500004E-5,67,63,58,33237,16701,1949,1714,3968,3044,4735,597,Tag7,unknown
1407079070235,0,49,1.07666015625E-5,67,63,58,33237,16701,1949,1714,3968,3044,4735,597,Tag7,unknown
1407079070345,0,-258,-5.6689453125000004E-5,67,63,58,33237,16701,1949,1714,3968,3044,4735,597,Tag7,unknown
1407079070445,0,52,1.142578125E-5,67,63,58,33237,16701,1949,1714,3968,3044,4735,597,Tag7,unknown
1407079070550,0,67,1.4721679687500002E-5,69,57,58,13234,31745,2655,3823,4636,8415,5694,3870,Tag7,unknown
1407079070654,0,67,1.4721679687500002E-5,69,57,58,13234,31745,2655,3823,4636,8415,5694,3870,Tag7,unknown
1407079070764,0,53,1.1645507812500002E-5,69,57,58,13234,31745,2655,3823,4636,8415,5694,3870,Tag7,unknown
1407079070864,0,52,1.142578125E-5,69,57,58,13234,31745,2655,3823,4636,8415,5694,3870,Tag7,unknown
1407079070964,0,-107,-2.35107421875E-5,69,57,58,13234,31745,2655,3823,4636,8415,5694,3870,Tag7,unknown
1407079071079,0,-165,-3.62548828125E-5,69,57,58,13234,31745,2655,3823,4636,8415,5694,3870,Tag7,unknown
1407079071196,0,-292,-6.416015625000001E-5,69,57,58,13234,31745,2655,3823,4636,8415,5694,3870,Tag7,unknown
1407079071296,0,-54,-1.1865234375000001E-5,69,57,69,13234,31745,2655,3823,4636,8415,5694,3870,Tag7,unknown
1407079071398,0,100,2.197265625E-5,69,57,69,13234,31745,2655,3823,4636,8415,5694,3870,Tag7,unknown
1407079071500,0,114,2.5048828125000003E-5,69,57,69,13234,31745,2655,3823,4636,8415,5694,3870,Tag7,unknown
1407079071612,0,28,6.15234375E-6,50,50,69,46596,16766696,17526,1727,4180,2628,1831,1338,Tag7,unknown
1407079071712,0,49,1.07666015625E-5,50,50,69,46596,16766696,17526,1727,4180,2628,1831,1338,Tag7,unknown
1407079071827,0,70,1.5380859375E-5,50,50,69,46596,16766696,17526,1727,4180,2628,1831,1338,Tag7,unknown
1407079071944,0,68,1.4941406250000001E-5,50,50,69,46596,16766696,17526,1727,4180,2628,1831,1338,Tag7,unknown
1407079072044,0,39,8.5693359375E-6,50,50,69,46596,16766696,17526,1727,4180,2628,1831,1338,Tag7,unknown
1407079072144,0,-56,-1.23046875E-5,50,50,69,46596,16766696,17526,1727,4180,2628,1831,1338,Tag7,unknown
1407079072244,0,7,1.5380859375E-6,50,50,69,46596,16766696,17526,1727,4180,2628,1831,1338,Tag7,unknown
1407079072356,0,75,1.64794921875E-5,50,50,69,46596,16766696,17526,1727,4180,2628,1831,1338,Tag7,unknown
1407079072474,0,4,8.7890625E-7,50,50,40,46596,16766696,17526,1727,4180,2628,1831,1338,Tag7,unknown
1407079072580,0,38,8.349609375E-6,43,44,40,132867,16766720,8875,5431,5659,9926,2129,691,Tag7,unknown
1407079072680,0,64,1.40625E-5,43,44,40,132867,16766720,8875,5431,5659,9926,2129,691,Tag7,unknown
1407079072780,0,33,7.2509765625E-6,43,44,40,132867,16766720,8875,5431,5659,9926,2129,691,Tag7,unknown
1407079072888,0,54,1.1865234375000001E-5,43,44,40,132867,16766720,8875,5431,5659,9926,2129,691,Tag7,unknown
1407079072988,0,66,1.4501953125E-5,43,44,40,132867,16766720,8875,5431,5659,9926,2129,691,Tag7,unknown
1407079073089,0,76,1.669921875E-5,43,44,40,132867,16766720,8875,5431,5659,9926,2129,691,Tag7,unknown
1407079073201,0,37,8.1298828125E-6,43,44,40,132867,16766720,8875,5431,5659,9926,2129,691,Tag7,unknown
1407079073301,0,45,9.8876953125E-6,43,44,40,132867,16766720,8875,5431,5659,9926,2129,691,Tag7,unknown
1407079073414,0,86,1.8896484375000003E-5,43,44,40,132867,16766720,8875,5431,5659,9926,2129,691,Tag7,unknown
1407079073524,0,-258,-5.6689453125000004E-5,47,50,40,16752412,16757495,11541,10143,6715,16542,12980,3473,Tag7,unknown
1407079073624,0,52,1.142578125E-5,47,50,40,16752412,16757495,11541,10143,6715,16542,12980,3473,Tag7,unknown
1407079073724,0,-27,-5.9326171875000005E-6,47,50,40,16752412,16757495,11541,10143,6715,16542,12980,3473,Tag7,unknown
1407079073825,0,-292,-6.416015625000001E-5,47,50,40,16752412,16757495,11541,10143,6715,16542,12980,3473,Tag7,unknown
1407079073944,0,49,1.07666015625E-5,47,50,42,16752412,16757495,11541,10143,6715,16542,12980,3473,Tag7,unknown
1407079074051,0,42,9.228515625000002E-6,47,50,42,16752412,16757495,11541,10143,6715,16542,12980,3473,Tag7,unknown
1407079074151,0,33,7.2509765625E-6,47,50,42,16752412,16757495,11541,10143,6715,16542,12980,3473,Tag7,unknown
1407079074261,0,53,1.1645507812500002E-5,47,50,42,16752412,16757495,11541,10143,6715,16542,12980,3473,Tag7,unknown
1407079074361,0,48,1.0546875E-5,47,50,42,16752412,16757495,11541,10143,6715,16542,12980,3473,Tag7,unknown
1407079074461,0,56,1.23046875E-5,47,50,42,16752412,16757495,11541,10143,6715,16542,12980,3473,Tag7,unknown
1407079074562,0,84,1.8457031250000004E-5,50,57,42,74307,16034,11377,6145,9278,12176,6819,14977,Tag7,unknown
1407079074663,0,44,9.66796875E-6,50,57,42,74307,16034,11377,6145,9278,12176,6819,14977,Tag7,unknown
1407079074766,0,69,1.51611328125E-5,50,57,42,74307,16034,11377,6145,9278,12176,6819,14977,Tag7,unknown
1407079074877,0,114,2.5048828125000003E-5,50,57,42,74307,16034,11377,6145,9278,12176,6819,14977,Tag7,unknown
1407079074977,0,20,4.39453125E-6,50,57,42,74307,16034,11377,6145,9278,12176,6819,14977,Tag7,unknown
1407079075077,0,-302,-6.6357421875E-5,50,57,42,74307,16034,11377,6145,9278,12176,6819,14977,Tag7,unknown
1407079075189,0,-281,-6.17431640625E-5,50,57,42,74307,16034,11377,6145,9278,12176,6819,14977,Tag7,unknown
1407079075305,0,27,5.9326171875000005E-6,50,57,42,74307,16034,11377,6145,9278,12176,6819,14977,Tag7,unknown
1407079075405,0,24,5.2734375E-6,50,57,42,74307,16034,11377,6145,9278,12176,6819,14977,Tag7,unknown
1407079075505,0,55,1.20849609375E-5,63,67,42,16750412,21509,28238,7710,16763,9225,7196,5954,Tag7,unknown
1407079075609,0,42,9.228515625000002E-6,63,67,42,16750412,21509,28238,7710,16763,9225,7196,5954,Tag7,unknown
1407079075709,0,59,1.29638671875E-5,63,67,42,16750412,21509,28238,7710,16763,9225,7196,5954,Tag7,unknown
1407079075809,0,56,1.23046875E-5,63,67,42,16750412,21509,28238,7710,16763,9225,7196,5954,Tag7,unknown
1407079075919,0,81,1.77978515625E-5,63,67,42,16750412,21509,28238,7710,16763,9225,7196,5954,Tag7,unknown
1407079076019,0,76,1.669921875E-5,63,67,42,16750412,21509,28238,7710,16763,9225,7196,5954,Tag7,unknown
1407079076134,0,86,1.8896484375000003E-5,63,67,42,16750412,21509,28238,7710,16763,9225,7196,5954,Tag7,unknown
1407079076234,0,45,9.8876953125E-6,63,67,42,16750412,21509,28238,7710,16763,9225,7196,5954,Tag7,unknown
1407079076334,0,69,1.51611328125E-5,63,67,42,16750412,21509,28238,7710,16763,9225,7196,5954,Tag7,unknown
1407079076446,0,80,1.7578125E-5,63,67,42,16750412,21509,28238,7710,16763,9225,7196,5954,Tag7,unknown
1407079076553,0,38,8.349609375E-6,77,63,42,2615,11532,180,4518,10781,14937,5092,1663,Tag7,unknown
1407079076653,0,11,2.4169921875E-6,77,63,42,2615,11532,180,4518,10781,14937,5092,1663,Tag7,unknown
1407079076753,0,29,6.3720703125E-6,77,63,42,2615,11532,180,4518,10781,14937,5092,1663,Tag7,unknown
1407079076853,0,98,2.1533203125E-5,77,63,42,2615,11532,180,4518,10781,14937,5092,1663,Tag7,unknown
1407079076961,0,-71,-1.56005859375E-5,77,63,42,2615,11532,180,4518,10781,14937,5092,1663,Tag7,unknown
1407079077063,0,-96,-2.109375E-5,77,63,42,2615,11532,180,4518,10781,14937,5092,1663,Tag7,unknown
1407079077180,0,6,1.318359375E-6,77,63,42,2615,11532,180,4518,10781,14937,5092,1663,Tag7,unknown
1407079077294,0,9,1.9775390625E-6,77,63,42,2615,11532,180,4518,10781,14937,5092,1663,Tag7,unknown
1407079077396,0,-233,-5.1196289062500006E-5,77,63,42,2615,11532,180,4518,10781,14937,5092,1663,Tag7,unknown
1407079077499,0,-330,-7.2509765625E-5,67,64,42,69307,15399,4775,2339,3540,1424,5252,1010,Tag7,unknown
1407079077599,0,120,2.63671875E-5,67,64,42,69307,15399,4775,2339,3540,1424,5252,1010,Tag7,unknown
1407079077721,0,87,1.91162109375E-5,67,64,42,69307,15399,4775,2339,3540,1424,5252,1010,Tag7,unknown
1407079077821,0,113,2.48291015625E-5,67,64,42,69307,15399,4775,2339,3540,1424,5252,1010,Tag7,unknown
1407079077926,0,91,1.99951171875E-5,67,64,42,69307,15399,4775,2339,3540,1424,5252,1010,Tag7,unknown
1407079078027,0,44,9.66796875E-6,67,64,42,69307,15399,4775,2339,3540,1424,5252,1010,Tag7,unknown
1407079078144,0,96,2.109375E-5,67,64,42,69307,15399,4775,2339,3540,1424,5252,1010,Tag7,unknown
1407079078245,0,104,2.28515625E-5,67,64,42,69307,15399,4775,2339,3540,1424,5252,1010,Tag7,unknown
1407079078358,0,74,1.6259765625E-5,67,64,42,69307,15399,4775,2339,3540,1424,5252,1010,Tag7,unknown
1407079078458,0,35,7.6904296875E-6,67,64,42,69307,15399,4775,2339,3540,1424,5252,1010,Tag7,unknown
1407079078563,0,70,1.5380859375E-5,74,63,42,7278,3244,488,2177,993,4395,3341,237,Tag7,unknown
1407079078663,0,60,1.318359375E-5,74,63,42,7278,3244,488,2177,993,4395,3341,237,Tag7,unknown
1407079078776,0,-265,-5.82275390625E-5,74,63,42,7278,3244,488,2177,993,4395,3341,237,Tag7,unknown
1407079078891,0,38,8.349609375E-6,74,63,42,7278,3244,488,2177,993,4395,3341,237,Tag7,unknown
1407079078991,0,102,2.2412109374999998E-5,74,63,42,7278,3244,488,2177,993,4395,3341,237,Tag7,unknown
1407079079107,0,65,1.42822265625E-5,74,63,42,7278,3244,488,2177,993,4395,3341,237,Tag7,unknown
1407079079209,0,73,1.6040039062500002E-5,74,63,42,7278,3244,488,2177,993,4395,3341,237,Tag7,unknown
1407079079325,0,88,1.93359375E-5,74,63,42,7278,3244,488,2177,993,4395,3341,237,Tag7,unknown
1407079079437,0,69,1.51611328125E-5,74,63,42,7278,3244,488,2177,993,4395,3341,237,Tag7,unknown
1407079079546,0,3,6.591796875E-7,81,57,42,4501,8703,7164,11308,21622,12759,5724,7343,Tag7,unknown
1407079079646,0,25,5.4931640625E-6,81,57,42,4501,8703,7164,11308,21622,12759,5724,7343,Tag7,unknown
1407079079761,0,57,1.2524414062500001E-5,81,57,42,4501,8703,7164,11308,21622,12759,5724,7343,Tag7,unknown
1407079079878,0,65,1.42822265625E-5,81,57,42,4501,8703,7164,11308,21622,12759,5724,7343,Tag7,unknown
1407079079978,0,58,1.2744140625E-5,81,57,42,4501,8703,7164,11308,21622,12759,5724,7343,Tag7,unknown
1407079080079,0,80,1.7578125E-5,81,57,42,4501,8703,7164,11308,21622,12759,5724,7343,Tag7,unknown
1407079080179,0,-92,-2.021484375E-5,81,57,42,4501,8703,7164,11308,21622,12759,5724,7343,Tag7,unknown
1407079080284,0,57,1.2524414062500001E-5,81,57,42,4501,8703,7164,11308,21622,12759,5724,7343,Tag7,unknown
1407079080384,0,4,8.7890625E-7,81,57,42,4501,8703,7164,11308,21622,12759,5724,7343,Tag7,unknown
1407079080493,0,20,4.39453125E-6,60,70,42,17116,66498,29209,31521,16745582,8495,7915,2153,Tag7,unknown
1407079080607,0,-139,-3.0541992187500004E-5,60,70,42,17116,66498,29209,31521,16745582,8495,7915,2153,Tag7,unknown
1407079080707,0,21,4.614257812500001E-6,60,70,44,17116,66498,29209,31521,16745582,8495,7915,2153,Tag7,unknown
1407079080807,0,70,1.5380859375E-5,60,70,44,17116,66498,29209,31521,16745582,8495,7915,2153,Tag7,unknown
1407079080920,0,76,1.669921875E-5,60,70,44,17116,66498,29209,31521,16745582,8495,7915,2153,Tag7,unknown
1407079081020,0,37,8.1298828125E-6,60,70,44,17116,66498,29209,31521,16745582,8495,7915,2153,Tag7,unknown
1407079081133,0,68,1.4941406250000001E-5,60,70,44,17116,66498,29209,31521,16745582,8495,7915,2153,Tag7,unknown
1407079081233,0,11,2.4169921875E-6,60,70,44,17116,66498,29209,31521,16745582,8495,7915,2153,Tag7,unknown
1407079081349,0,88,1.93359375E-5,60,70,44,17116,66498,29209,31521,16745582,8495,7915,2153,Tag7,unknown
1407079081449,0,73,1.6040039062500002E-5,60,70,44,17116,66498,29209,31521,16745582,8495,7915,2153,Tag7,unknown
1407079081553,0,70,1.5380859375E-5,77,67,44,16749923,6432,3035,573,1953,6184,3464,1826,Tag7,unknown
1407079081653,0,-301,-6.613769531250001E-5,77,67,44,16749923,6432,3035,573,1953,6184,3464,1826,Tag7,unknown
1407079081767,0,56,1.23046875E-5,77,67,44,16749923,6432,3035,573,1953,6184,3464,1826,Tag7,unknown
1407079081867,0,91,1.99951171875E-5,77,67,44,16749923,6432,3035,573,1953,6184,3464,1826,Tag7,unknown
1407079081967,0,52,1.142578125E-5,77,67,44,16749923,6432,3035,573,1953,6184,3464,1826,Tag7,unknown
1407079082081,0,61,1.34033203125E-5,77,67,44,16749923,6432,3035,573,1953,6184,3464,1826,Tag7,unknown
1407079082181,0,42,9.228515625000002E-6,77,67,44,16749923,6432,3035,573,1953,6184,3464,1826,Tag7,unknown
1407079082291,0,69,1.51611328125E-5,77,67,44,16749923,6432,3035,573,1953,6184,3464,1826,Tag7,unknown
1407079082391,0,117,2.5708007812499998E-5,77,67,44,16749923,6432,3035,573,1953,6184,3464,1826,Tag7,unknown
1407079082491,0,50,1.0986328125E-5,66,69,44,458694,70251,31234,9213,6748,17727,9673,7834,Tag7,unknown
1407079082600,0,-91,-1.99951171875E-5,66,69,44,458694,70251,31234,9213,6748,17727,9673,7834,Tag7,unknown
1407079082711,0,-104,-2.28515625E-5,66,69,44,458694,70251,31234,9213,6748,17727,9673,7834,Tag7,unknown
1407079082811,0,70,1.5380859375E-5,66,69,44,458694,70251,31234,9213,6748,17727,9673,7834,Tag7,unknown
1407079082921,0,10,2.197265625E-6,66,69,44,458694,70251,31234,9213,6748,17727,9673,7834,Tag7,unknown
1407079083027,0,-316,-6.943359375000001E-5,66,69,44,458694,70251,31234,9213,6748,17727,9673,7834,Tag7,unknown
1407079083127,0,-151,-3.31787109375E-5,66,69,44,458694,70251,31234,9213,6748,17727,9673,7834,Tag7,unknown
1407079083240,0,53,1.1645507812500002E-5,66,69,44,458694,70251,31234,9213,6748,17727,9673,7834,Tag7,unknown
1407079083340,0,84,1.8457031250000004E-5,66,69,44,458694,70251,31234,9213,6748,17727,9673,7834,Tag7,unknown
1407079083452,0,48,1.0546875E-5,66,69,44,458694,70251,31234,9213,6748,17727,9673,7834,Tag7,unknown
1407079083560,0,-124,-2.724609375E-5,48,63,44,1287172,126362,24377,24784,23810,11773,8433,9694,Tag7,unknown
1407079083678,0,19,4.1748046875E-6,48,63,44,1287172,126362,24377,24784,23810,11773,8433,9694,Tag7,unknown
1407079083794,0,56,1.23046875E-5,48,63,44,1287172,126362,24377,24784,23810,11773,8433,9694,Tag7,unknown
1407079083894,0,84,1.8457031250000004E-5,48,63,44,1287172,126362,24377,24784,23810,11773,8433,9694,Tag7,unknown
1407079083994,0,69,1.51611328125E-5,48,63,44,1287172,126362,24377,24784,23810,11773,8433,9694,Tag7,unknown
1407079084107,0,34,7.4707031250000005E-6,48,63,44,1287172,126362,24377,24784,23810,11773,8433,9694,Tag7,unknown
1407079084207,0,96,2.109375E-5,48,63,44,1287172,126362,24377,24784,23810,11773,8433,9694,Tag7,unknown
1407079084319,0,61,1.34033203125E-5,48,63,44,1287172,126362,24377,24784,23810,11773,8433,9694,Tag7,unknown
1407079084419,0,82,1.8017578124999998E-5,48,63,44,1287172,126362,24377,24784,23810,11773,8433,9694,Tag7,unknown
1407079084525,0,-93,-2.04345703125E-5,64,54,44,8878,4112,1032,1440,5218,3806,975,1772,Tag7,unknown
1407079084626,0,-261,-5.73486328125E-5,64,54,44,8878,4112,1032,1440,5218,3806,975,1772,Tag7,unknown
1407079084726,0,80,1.7578125E-5,64,54,44,8878,4112,1032,1440,5218,3806,975,1772,Tag7,unknown
1407079084826,0,51,1.1206054687499999E-5,64,54,44,8878,4112,1032,1440,5218,3806,975,1772,Tag7,unknown
1407079084939,0,44,9.66796875E-6,64,54,44,8878,4112,1032,1440,5218,3806,975,1772,Tag7,unknown
1407079085050,0,27,5.9326171875000005E-6,64,54,44,8878,4112,1032,1440,5218,3806,975,1772,Tag7,unknown
1407079085150,0,268,5.8886718750000006E-5,64,54,44,8878,4112,1032,1440,5218,3806,975,1772,Tag7,unknown
1407079085250,0,-371,-8.151855468750001E-5,64,54,44,8878,4112,1032,1440,5218,3806,975,1772,Tag7,unknown
1407079085350,0,25,5.4931640625E-6,64,54,66,8878,4112,1032,1440,5218,3806,975,1772,Tag7,unknown
